<not counted>,,cpu_atom/cycles/,0,0.00,,
3976905283,,cpu_core/cycles/,770944589,100.00,,
<not counted>,,cpu_atom/instructions/,0,0.00,,
5660108331,,cpu_core/instructions/,770944589,100.00,1.42,insn per cycle
<not counted>,,cpu_atom/cache-references/,0,0.00,,
137158936,,cpu_core/cache-references/,770944589,100.00,,
<not counted>,,cpu_atom/cache-misses/,0,0.00,,
60568851,,cpu_core/cache-misses/,770944589,100.00,44.16,of all cache refs
<not counted>,,cpu_atom/dTLB-loads/,0,0.00,,
1542447514,,cpu_core/dTLB-loads/,770944589,100.00,,
<not counted>,,cpu_atom/dTLB-load-misses/,0,0.00,,
41413530,,cpu_core/dTLB-load-misses/,770944589,100.00,2.68,of all dTLB cache accesses
<not counted>,,cpu_atom/LLC-loads/,0,0.00,,
44939644,,cpu_core/LLC-loads/,770944589,100.00,,
<not counted>,,cpu_atom/LLC-load-misses/,0,0.00,,
19654057,,cpu_core/LLC-load-misses/,770944589,100.00,43.73,of all LL-cache accesses
