<not counted>,,cpu_atom/cycles/,0,0.00,,
11268631935,,cpu_core/cycles/,2253468262,100.00,,
<not counted>,,cpu_atom/instructions/,0,0.00,,
10050562018,,cpu_core/instructions/,2253468262,100.00,0.89,insn per cycle
<not counted>,,cpu_atom/cache-references/,0,0.00,,
359400098,,cpu_core/cache-references/,2253468262,100.00,,
<not counted>,,cpu_atom/cache-misses/,0,0.00,,
154169379,,cpu_core/cache-misses/,2253468262,100.00,42.90,of all cache refs
<not counted>,,cpu_atom/dTLB-loads/,0,0.00,,
2916512560,,cpu_core/dTLB-loads/,2253468262,100.00,,
<not counted>,,cpu_atom/dTLB-load-misses/,0,0.00,,
84717599,,cpu_core/dTLB-load-misses/,2253468262,100.00,2.90,of all dTLB cache accesses
<not counted>,,cpu_atom/LLC-loads/,0,0.00,,
94836490,,cpu_core/LLC-loads/,2253468262,100.00,,
<not counted>,,cpu_atom/LLC-load-misses/,0,0.00,,
36352622,,cpu_core/LLC-load-misses/,2253468262,100.00,38.33,of all LL-cache accesses
