<not counted>,,cpu_atom/cycles/,0,0.00,,
6468623496,,cpu_core/cycles/,1262954820,100.00,,
<not counted>,,cpu_atom/instructions/,0,0.00,,
9953050738,,cpu_core/instructions/,1262954820,100.00,1.54,insn per cycle
<not counted>,,cpu_atom/cache-references/,0,0.00,,
235816977,,cpu_core/cache-references/,1262954820,100.00,,
<not counted>,,cpu_atom/cache-misses/,0,0.00,,
96273572,,cpu_core/cache-misses/,1262954820,100.00,40.83,of all cache refs
<not counted>,,cpu_atom/dTLB-loads/,0,0.00,,
2895162225,,cpu_core/dTLB-loads/,1262954820,100.00,,
<not counted>,,cpu_atom/dTLB-load-misses/,0,0.00,,
83135632,,cpu_core/dTLB-load-misses/,1262954820,100.00,2.87,of all dTLB cache accesses
<not counted>,,cpu_atom/LLC-loads/,0,0.00,,
89202163,,cpu_core/LLC-loads/,1262954820,100.00,,
<not counted>,,cpu_atom/LLC-load-misses/,0,0.00,,
33738242,,cpu_core/LLC-load-misses/,1262954820,100.00,37.82,of all LL-cache accesses
